latitude,longitude,name,desc,color,source,precision
40.6476746,-73.9501474,"29 East 29th Street, New York, NY","29 E 29th St, New York, NY 11226",,Bing Maps,address
40.7304192,-74.0041199,"44 Bedford Street, New York, NY","44 Bedford St, New York, NY 10014",,Bing Maps,address
40.7227402,-73.9890823,"159 E Houston St, New York, NY","159 E Houston St, New York, NY 10002",,Bing Maps,address
40.5952355,-73.9690228,"400 Fifth Avenue, New York, NY","400 Avenue V, New York, NY 11223",,Bing Maps,address
40.7562612,-73.9726035,"540 Lexington Avenue, New York, NY","540 Lexington Ave, New York, NY 10022",,Bing Maps,address
40.7595053,-73.9854379,"228 West 47th Street, New York, NY","228 W 47th St, New York, NY 10036",,Bing Maps,address
40.7157478,-74.0086975,"111 Reade Street, New York, NY","111 Reade St, New York, NY 10013",,Bing Maps,address
40.7775536,-73.9783859,"53 W 72nd St, New York, NY","53 W 72nd St, New York, NY 10023",,Bing Maps,address
40.7435455,-73.9835281,"411 Park Avenue South, New York, NY","411 Park Ave S, New York, NY 10016",,Bing Maps,address
40.6481414,-73.9646307,"101 East 16th Street, New York, NY","101 E 16th St, New York, NY 11226",,Bing Maps,address
40.6110303,-73.9840445,"121 W. 10th St, New York, NY","121 W 10th St, New York, NY 11204",,Bing Maps,address
40.7598724,-73.9867859,"254 W. 47th Street, New York, NY","254 W 47th St, New York, NY 10036",,Bing Maps,address
40.7493896,-73.9940643,"247 W 30th Street, New York, NY","247 W 30th St, New York, NY 10001",,Bing Maps,address
40.8218994,-73.9576569,"701 West 135th St, New York, NY","701 W 135th St, New York, NY 10031",,Bing Maps,address
40.7212677,-73.9950333,"18 Spring Street, New York, NY","18 Spring St, New York, NY 10012",,Bing Maps,address
40.7243838,-73.9785681,"116 Ave C , New York, NY","116 Avenue C, New York, NY 10009",,Bing Maps,address
40.7579175,-73.979299,"1 Rockefeller Plaza, New York, NY","1 Rockefeller Plaza, New York, NY 10020",,Bing Maps,address
40.733429,-74.006073,"510 Hudson Street, New York, NY","510 Hudson St, New York, NY 10014",,Bing Maps,address
40.5860475,-73.9862312,"48 West 17th Street, New York, NY","48 W 17th St, New York, NY 11214",,Bing Maps,address
40.767311,-73.981178,"240 Central Park South, New York, NY","240 Central Park S, New York, NY 10019",,Bing Maps,address
40.5952355,-73.9690228,"400 5th Avenue #2, New York, NY","400 Avenue V, New York, NY 11223",,Bing Maps,address
40.7219925,-73.9977875,"218 Lafayette Street, New York, NY","218 Lafayette St, New York, NY 10012",,Bing Maps,address
40.7251968,-74.0037918,"206 Spring Street, New York, NY","206 Spring St, New York, NY 10012",,Bing Maps,address
40.7192192,-74.0060272,"225 West Broadway, New York, NY","225 W Broadway, New York, NY 10013",,Bing Maps,address
40.7806217,-73.9589149,"1167 Madison Avenue, New York, NY","1167 Madison Ave, New York, NY 10028",,Bing Maps,address
40.6498197,-73.9475993,"44 E 32nd Street, New York, NY","44 E 32nd St, New York, NY 11226",,Bing Maps,address
40.6767769,-73.980484,"200 5th Avr, New York, NY","200 5th Ave, New York, NY 11217",,Bing Maps,address
40.5943879,-73.9766128,"200 5th Ave, New York, NY","200 Avenue V, New York, NY 11223",,Bing Maps,address
40.726741,-73.995994,"643 Broadway, New York, NY","643 Broadway, New York, NY 10012",,Bing Maps,address
40.726741,-73.995994,"643 Broadway, New York, NY","643 Broadway, New York, NY 10012",,Bing Maps,address
40.725307,-74.005409,"246 Spring Street 7th Floor, New York, NY","246 Spring St, New York, NY 10013",,Bing Maps,address
40.737152,-73.987892,"225 Park Avenue South, New York, NY","225 Park Ave S, New York, NY 10003",,Bing Maps,address
40.7102244,-74.0163893,"301 South End Ave., New York, NY","301 S End Ave, New York, NY 10280",,Bing Maps,address
40.5888263,-73.9641894,"443 east 6th street , New York, NY","443 E 6th St, New York, NY 11235",,Bing Maps,address
40.7440987,-73.9878006,"The NoMad Hotel, New York, NY","NoMad, NY",,Bing Maps,Neighborhood
40.6834335,-73.9596024,"55 Irving Place, New York, NY","55 Irving Pl, New York, NY 11238",,Bing Maps,address
40.6125505,-73.9824506,"19 West 8th Street, New York, NY","19 W 8th St, New York, NY 11204",,Bing Maps,address
40.7642784,-73.9817123,"204 West 55th Street, New York, NY","204 W 55th St, New York, NY 10019",,Bing Maps,address
40.7234243,-73.9884373,"13 1st Ave., New York, NY","13 1st Ave, New York, NY 10003",,Bing Maps,address
40.6485846,-73.9628664,"115 E 18th Street, New York, NY","115 E 18th St, New York, NY 11226",,Bing Maps,address
40.7579342,-73.9836643,"130 W 46th Street, New York, NY","130 W 46th St, New York, NY 10036",,Bing Maps,address
40.7507477,-74.0030212,"513 W 27th Street #2, New York, NY","513 W 27th St, New York, NY 10001",,Bing Maps,address
40.7195646,-74.0042268,"305 Church Street, New York, NY","305 Church St, New York, NY 10013",,Bing Maps,address
40.7504807,-73.9802475,"24 East 39th Street, New York, NY","24 E 39th St, New York, NY 10016",,Bing Maps,address
40.7456812,-73.987868,"16 w. 29th st. , New York, NY","16 W 29th St, New York, NY 10001",,Bing Maps,address
40.6469478,-74.0893561,"16 Bank Street, New York, NY","16 Bank St, New York, NY 10301",,Bing Maps,address
40.7678906,-73.9824151,"10 Columbus Circle, 3rd Floor, New York, NY","10 Columbus Circle, New York, NY 10019",,Bing Maps,address
40.7504039,-73.9891192,"151 West 34th St, New York, NY","151 W 34th St, New York, NY 10001",,Bing Maps,address
40.7272186,-73.9940567,"9 Great Jones St, New York, NY","9 Great Jones St, New York, NY 10012",,Bing Maps,address
40.7391586,-73.9928055,"15 W. 18th St, New York, NY","15 W 18th St, New York, NY 10011",,Bing Maps,address
40.7634697,-73.9797745,"136 West 55th Street, New York, NY","136 W 55th St, New York, NY 10019",,Bing Maps,address
40.7379723,-74.0040283,"38 Eighth Avenue, New York, NY","38 8th Ave, New York, NY 10014",,Bing Maps,address
40.6109653,-73.9841518,"228 West 10th Street, New York, NY","228 W 10th St, New York, NY 11204",,Bing Maps,address
40.7378883,-74.0040817,"34 Eighth Avenue, New York, NY","34 8th Ave, New York, NY 10014",,Bing Maps,address
40.6017579,-73.9713831,"13 East First Street, New York, NY","13 E 1st St, New York, NY 11223",,Bing Maps,address
40.7250973,-73.9923003,"316 Bowery (at Bleecker), NEW YORK, NY","316 Bowery, New York, NY 10003",,Bing Maps,address
40.6927653,-73.923497,"4 Bleecker Street, NEW YORK, NY","4 Bleecker St, New York, NY 11221",,Bing Maps,address
40.7548631,-73.9921032,"310 West 38th Street (between 8th & 9th Avenue), New York, NY","310 W 38th St, New York, NY 10018",,Bing Maps,address
40.7483482,-73.9778595,"303 Lexington Avenue, New York, NY","303 Lexington Ave, New York, NY 10016",,Bing Maps,address
40.7455292,-73.9937286,"152 W 26th Street, New York, NY","152 W 26th St, New York, NY 10001",,Bing Maps,address
40.5943879,-73.9766128,"200 5th Ave, New York, NY","200 Avenue V, New York, NY 11223",,Bing Maps,address
40.721012,-73.988143,"157 Ludlow Street 1st floor, New York, NY","157 Ludlow St, New York, NY 10002",,Bing Maps,address
40.5901064,-73.9737106,"242 10th Ave, New York, NY","242 Avenue X, New York, NY 11223",,Bing Maps,address
40.8619003,-73.8268967,"PIER 25, NEW YORK, NY","New York, NY",,Bing Maps,city/town
40.6110303,-73.9840445,"121 W 10th Street, New York, NY","121 W 10th St, New York, NY 11204",,Bing Maps,address
40.767674,-73.9963384,"711 12th Avenue, New York, NY","711 12th Ave, New York, NY 10019",,Bing Maps,address
40.767674,-73.9963384,"711 12th Avenue, New York , NY","711 12th Ave, New York, NY 10019",,Bing Maps,address
40.6093908,-73.9856357,"235 west 12 th street , New York , NY","235 W 12th St, New York, NY 11204",,Bing Maps,address
40.7385025,-73.9887085,"36 E. 20th St., New York , Ny","36 E 20th St, New York, NY 10003",,Bing Maps,address
40.6309189,-74.1325054,"2 Lexington Ave., New York , NY","2 Lexington Ave, New York, NY 10302",,Bing Maps,address
40.7735353,-73.9835637,"142 West 65th Street , New York , NY","142 W 65th St, New York, NY 10023",,Bing Maps,address
40.7199059,-73.9871979,"120 Rivington Street, New York , NY","120 Rivington St, New York, NY 10002",,Bing Maps,address
40.6169548,-74.1536407,"11 Madison Avenue, New York , NY","11 Madison Ave, New York, NY 10314",,Bing Maps,address
40.726306,-73.977561,"171 Avenue C, New York , NY","171 Avenue C, New York, NY 10009",,Bing Maps,address
40.7541008,-73.9764328,"MetLife Building, New York , NY","Metlife Building, NY",,Bing Maps,TouristStructure
40.7735353,-73.9835637,"142 W. 65th Street, New York , NY","142 W 65th St, New York, NY 10023",,Bing Maps,address
40.7288094,-73.9840317,"166 1st ave (downstairs), New York , NY","166 1st Ave, New York, NY 10003",,Bing Maps,address
40.8619003,-73.8268967,"The Clam, New York , NY","New York, NY",,Bing Maps,city/town
40.8619003,-73.8268967,"SETTEPANI, New York , NY","New York, NY",,Bing Maps,city/town
40.6965637,-73.928833,"25 Cedar Street, New York , NY","25 Cedar St, New York, NY 11221",,Bing Maps,address
40.7191544,-74.0099716,"363 Greenwich St, New York , NY","363 Greenwich St, New York, NY 10013",,Bing Maps,address
40.6482205,-73.9619337,"38 East 19th St., New York , NY","38 E 19th St, New York, NY 11226",,Bing Maps,address
40.7622108,-73.996582,"550 West 45th Street, New York , NY","550 W 45th St, New York, NY 10036",,Bing Maps,address
40.770153,-73.9549561,"10021, 339 E 75th Street, New York , NY","339 E 75th St, New York, NY 10021",,Bing Maps,address
40.729026,-73.978027,"225 AVENUE B , New York , NY","225 Avenue B, New York, NY 10009",,Bing Maps,address
40.7754288,-73.9531174,"1590 2nd ave, New York , NY","1590 2nd Ave, New York, NY 10028",,Bing Maps,address
,,"L&W Oyster Co, New York , NY",-,,Bing Maps,
40.7032882,-73.9929226,"30 Water Street , New York , NY","30 Water St, New York, NY 11201",,Bing Maps,address
40.7338066,-73.9987488,"62 west 9th street , New York , NY","62 W 9th St, New York, NY 10011",,Bing Maps,address
40.770153,-73.9549561,"339 east 75th, New York , NY","339 E 75th St, New York, NY 10021",,Bing Maps,address
40.7206623,-73.9871766,"151 Essex Street, New York , NY","151 Essex St, New York, NY 10002",,Bing Maps,address
40.611269,-73.9773289,"1 west 3rd street, New York , NY","1 W 3rd St, New York, NY 11204",,Bing Maps,address
40.7672918,-73.9843496,"350 W. 57TH STREET, New York , NY","350 W 57th St, New York, NY 10019",,Bing Maps,address
40.7483482,-73.9778595,"303 lexington avenue, New York , Ny","303 Lexington Ave, New York, NY 10016",,Bing Maps,address
40.7455292,-73.9937286,"152 West 26th Street, New York , NY","152 W 26th St, New York, NY 10001",,Bing Maps,address
40.7327766,-73.9852142,"243 E 14th st, New York , NY","243 E 14th St, New York, NY 10003",,Bing Maps,address
40.7190895,-73.9976959,"149 Mulberry street, New York , NY","149 Mulberry St, New York, NY 10013",,Bing Maps,address
40.6125129,-73.9824432,"47 west 8th street, New York , NY","47 W 8th St, New York, NY 11204",,Bing Maps,address
40.7196198,-74.0039139,"311 Church Street, New York , NY","311 Church St, New York, NY 10013",,Bing Maps,address
40.7442281,-73.1400982,"1575 Montauk Highway, Oakdale, NY","1575 Montauk Hwy, Oakdale, NY 11769",,Bing Maps,address
40.7484613,-73.7564275,"61-32 Springfield Blvd, Oakland Gardens, NY","61-32 Springfield Blvd, Oakland Gardens, NY 11364",,Bing Maps,address
43.0895233,-77.5103455,"50 State St, Pittsford , NY","50 State St, Pittsford, NY 14534",,Bing Maps,address
41.709533,-73.9292771,"121 Washington St., Pooughkeepsie, NY","121 Washington St, Poughkeepsie, NY 12601",,Bing Maps,address
41.0058022,-73.6587524,"325 N. Main St, Port Chester, NY","325 N Main St, Port Chester, NY 10573",,Bing Maps,address
41.0010605,-73.6661911,"Tarry Lodge, Port Chester, NY","Port Chester, NY",,Bing Maps,city/town
41.6909409,-73.8958969,"1-3 Collegeview Ave, Poughkeepsie, NY","Collegeview Ave, Poughkeepsie, NY 12603",,Bing Maps,street
40.7260977,-73.8699909,"62-29 Woodhaven Blvd, Rego Park, NY","62-29 Woodhaven Blvd, Rego Park, NY 11374",,Bing Maps,address
43.1532173,-77.5948944,"282 Alexander St, Rochester, NY","282 Alexander St, Rochester, NY 14607",,Bing Maps,address
43.1480688,-77.5774596,"688 Park Ave, Rochester, NY","688 Park Ave, Rochester, NY 14607",,Bing Maps,address
43.1557999,-77.6163177,"The Revelry , Rochester, NY","Rochester, NY",,Bing Maps,city/town
43.1579071,-77.5842167,"50 Anderson Ave., Rochester, NY","50 Anderson Ave, Rochester, NY 14607",,Bing Maps,address
40.6555672,-73.6458969,"14 South Park Ave, Rockville Centre, NY","14 S Park Ave, Rockville Centre, NY 11570",,Bing Maps,address
40.6555617,-73.6456878,"18 South Park Ave, Rockville Centre, NY","18 S Park Ave, Rockville Centre, NY 11570",,Bing Maps,address
42.9370842,-75.6107025,"431 St. Armands Circle, Sarasota, NY",New York,,Bing Maps,state/province
40.7366422,-73.0787929,"45 Foster Ave, Sayville, NY","45 Foster Ave, Sayville, NY 11782",,Bing Maps,address
40.6758814,-73.8179641,"120-04 Rockaway Blvd, South Ozone Park, NY","120-04 Rockaway Blvd, South Ozone Park, NY 11420",,Bing Maps,address
40.8890724,-72.3823853,"210 Hampton Rd, Southampton, NY","210 Hampton Rd, Southampton, NY 11968",,Bing Maps,address
40.883022,-72.391914,"76-C Jobs Lane, Southampton, NY","76 Jobs Ln, Southampton, NY 11968",,Bing Maps,address
40.900773,-73.904681,"22B, Warwick, NY","22, Bronx, NY 10471",,Bing Maps,street
40.7475762,-73.5878802,"179 Old Country Rd, Westbury, NY","179 Old Country Rd, Westbury, NY 11590",,Bing Maps,address
42.9370842,-75.6107025,"cure, Rochester, NY",New York,,Bing Maps,state/province
41.3343155,-81.3638294,"600 N AURORA RD  , aurora, OH","600 N Aurora Rd, Aurora, OH 44202",,Bing Maps,address
41.4932263,-82.0213676,"32850 Walker Rd., avon lake, OH","32850 Walker Rd, Avon Lake, OH 44012",,Bing Maps,address
39.9572412,-82.9383405,"2268 E. Main St., Bexley, OH","2268 E Main St, Bexley, OH 43209",,Bing Maps,address
40.7934227,-81.4440155,"5029 Tuscarawas St  , Canton, OH","5029 Tuscarawas St NW, Canton, OH 44708",,Bing Maps,address
40.8331595,-81.4325523,"4736 hills and dales rd nw, canton, OH","4736 Hills and Dales Rd NW, Canton, OH 44708",,Bing Maps,address
40.6490211,-81.4567566,"2329 tuscarwaws st sw, canton, OH","Tuscarawas St SW, Bolivar, OH 44612",,Bing Maps,street
40.8491669,-81.4366226,"4675 munson st, canton, OH","4675 Munson St NW, Canton, OH 44718",,Bing Maps,address
41.4123805,-81.3380776,"16783 Chillicothe Road, Chagrin Falls, OH","16783 Chillicothe Rd, Chagrin Falls, OH 44023",,Bing Maps,address
41.5829201,-81.2105255,"209 Center St, Chardon, OH","209 Center St, Chardon, OH 44024",,Bing Maps,address
39.1030083,-84.5110397,"122 E. 6th St. , Cincinnati, OH","122 6th St E, Cincinnati, OH 45202",,Bing Maps,address
39.1093102,-84.5153198,"1237 Vine St., Cincinnati, OH","1237 Vine St, Cincinnati, OH 45202",,Bing Maps,address
39.2280109,-84.4616742,"641 Walnut St., Cincinnati, OH","641 Walnut St, Cincinnati, OH 45215",,Bing Maps,address
39.110363,-84.5162659,"15 W. 14th St. , Cincinnati, OH","15 W 14th St, Cincinnati, OH 45202",,Bing Maps,address
39.1085534,-84.5134107,"56 E. 12th St., Cincinnati, OH","56 E 12th St, Cincinnati, OH 45202",,Bing Maps,address
39.1282692,-84.4298859,"3204 Linwood Ave , Cincinnati, OH","3204 Linwood Ave, Cincinnati, OH 45226",,Bing Maps,address
39.1094856,-84.5160141,"18 W 13th St, Cincinnati, OH","18 W 13th St, Cincinnati, OH 45202",,Bing Maps,address
39.1094208,-84.5112,"208 East 12th Street, Cincinnati, OH","208 E 12th St, Cincinnati, OH 45202",,Bing Maps,address
39.1088486,-84.5112915,"1134 Main Street, Cincinnati, OH","1134 Main St, Cincinnati, OH 45202",,Bing Maps,address
39.1086292,-84.5147927,"1220 Vine Street, Cincinnati, OH","1220 Vine St, Cincinnati, OH 45202",,Bing Maps,address
39.1889839,-84.3628922,"7022 Miami Avenue, Cincinnati, OH","7022 Miami Ave, Cincinnati, OH 45243",,Bing Maps,address
,,"1214 Vine St, Cincinnati, OH 45202, Cincinnati, OH",-,,Bing Maps,
39.1085232,-84.5148839,"1211 Vine St., Cincinnati, OH","1211 Vine St, Cincinnati, OH 45202",,Bing Maps,address
39.1085434,-84.5151215,"1213 Vine St., Cincinnati, OH","1213 Vine St, Cincinnati, OH 45202",,Bing Maps,address
39.1110649,-84.5151749,"1400 Vine Street, Cincinnati, OH","1400 Vine St, Cincinnati, OH 45202",,Bing Maps,address
39.1101741,-84.515189,"1324 Vine Street, Cincinnati, OH","1324 Vine St, Cincinnati, OH 45202",,Bing Maps,address
41.4825401,-81.6876602,"1091 W. 10th, Cleveland, OH","W 10th St, Cleveland, OH 44113",,Bing Maps,street
41.4838943,-81.7000275,"2095 Columbus Rd., Cleveland, Oh","2095 Columbus Rd, Cleveland, OH 44113",,Bing Maps,address
41.4838325,-81.7040127,"2537 Lorain Rd, Cleveland, OH","2537 Lorain Ave, Cleveland, OH 44113",,Bing Maps,address
41.4849892,-81.72995,"1365 West 65th Street, Cleveland, OH","1365 W 65th St, Cleveland, OH 44102",,Bing Maps,address
41.4802786,-81.6832839,"710 Jefferson Ave., Cleveland, OH","710 Jefferson Ave, Cleveland, OH 44113",,Bing Maps,address
41.4991439,-81.6902288,"2044 E 4th Street, cleveland, OH","2044 E 4th St, Cleveland, OH 44115",,Bing Maps,address
41.5008994,-81.7044593,"1111 west 10th street, cleveland, OH","1111 W 10th St, Cleveland, OH 44113",,Bing Maps,address
41.4993236,-81.6901624,"2035 E. 4th Street, Cleveland, OH","2035 E 4th St, Cleveland, OH 44115",,Bing Maps,address
41.4997488,-81.6901718,"402 Euclid Ave., Cleveland, OH","402 Euclid Ave, Cleveland, OH 44114",,Bing Maps,address
41.4988462,-81.6900109,"2071 E 4th St., Cleveland, OH","2071 E 4th St, Cleveland, OH 44115",,Bing Maps,address
41.379981,-83.648979,"503 N. Prospect, Cleveland, OH","503 N Prospect St, Bowling Green, OH 43402",,Bing Maps,address
41.4820976,-81.6864166,"806 Literary Rd., Cleveland, OH","806 Literary Rd, Cleveland, OH 44113",,Bing Maps,address
41.4777982,-81.6991599,"2527 W 25th St., Cleveland, OH","2527 W 25th St, Cleveland, OH 44113",,Bing Maps,address
41.4987717,-81.7007599,"1300 W 9th St., Cleveland, OH","1300 W 9th St, Cleveland, OH 44113",,Bing Maps,address
41.4989521,-81.6900444,"2063 E. 4th Street, Cleveland, OH","2063 E 4th St, Cleveland, OH 44115",,Bing Maps,address
41.4987402,-81.6899773,"2079 E. 4th St., Cleveland, OH","2079 E 4th St, Cleveland, OH 44115",,Bing Maps,address
41.4992237,-81.6902536,"2038 E. 4th St., Cleveland, OH","2038 E 4th St, Cleveland, OH 44115",,Bing Maps,address
39.9818764,-83.004097,"954 N High St, Columbus, OH","954 N High St, Columbus, OH 43201",,Bing Maps,address
40.157825,-83.074676,"15 E. Olentangy St., Columbus, OH","15 E Olentangy St, Powell, OH 43065",,Bing Maps,address
39.9567642,-82.9961319,"122 E. Main St., Columbus, OH","122 E Main St, Columbus, OH 43215",,Bing Maps,address
39.9507395,-82.9937468,"169 E. Beck Street, Columbus, OH","169 E Beck St, Columbus, OH 43206",,Bing Maps,address
,,"The Top Steakhouse, Columbus, OH",-,,Bing Maps,
40.0896753,-83.018458,"765 N High st, Columbus, OH","765 N High St, Columbus, OH 43085",,Bing Maps,address
39.9753189,-83.0035934,"641 N. High St., Columbus, OH","641 N High St, Columbus, OH 43215",,Bing Maps,address
39.9748667,-83.0031426,"615 N. High St., Columbus, OH","615 N High St, Columbus, OH 43215",,Bing Maps,address
39.9619904,-83.0027466,"944 North Forth St. , Columbus, OH","Columbus, OH",,Bing Maps,city/town
39.9502792,-82.9959335,"595 S. Third St., Columbus, OH","595 S 3rd St, Columbus, OH 43215",,Bing Maps,address
39.983593,-83.0045013,"1038 North High Street , Columbus, OH","1038 N High St, Columbus, OH 43201",,Bing Maps,address
39.9541325,-82.9946501,"491 South 4th St, Columbus, OH","491 S 4th St, Columbus, OH 43215",,Bing Maps,address
40.0231285,-83.0140991,"2885 N High St., Columbus, OH","2885 N High St, Columbus, OH 43202",,Bing Maps,address
39.9541204,-82.9946474,"495 South 4th St, Columbus, OH","495 S 4th St, Columbus, OH 43215",,Bing Maps,address
39.9492302,-82.9908752,"262 E Sycamore, Columbus, OH","262 E Sycamore St, Columbus, OH 43206",,Bing Maps,address
40.0260331,-83.0143422,"3126 N. High St. , Columbus, OH","3126 N High St, Columbus, OH 43202",,Bing Maps,address
39.9868099,-83.0447021,"1423 Grandview Ave., Columbus, OH","1423 Grandview Ave, Columbus, OH 43212",,Bing Maps,address
39.9811048,-83.0044113,"913 N. High Street, Columbus, OH","913 N High St, Columbus, OH 43215",,Bing Maps,address
39.9630775,-82.9969711,"136 E. Broad Street , Columbus, OH","136 E Broad St, Columbus, OH 43215",,Bing Maps,address
39.972248,-83.005058,"491 Park Street, Columbus, OH","491 Park St, Columbus, OH 43215",,Bing Maps,address
39.9918633,-83.0306168,"887 Chambers Rd., Columbus, OH","887 Chambers Rd, Columbus, OH 43212",,Bing Maps,address
39.9395876,-82.9908668,"197 Thurman Ave., Columbus, OH","197 Thurman Ave, Columbus, OH 43206",,Bing Maps,address
